Date,Mid Price
2010-07-16,2.62
2010-07-19,2.61
2010-07-20,2.66
2010-07-21,2.65
2010-07-22,2.18
2010-07-23,2.63
2010-07-26,3.17
2010-07-27,2.96
2010-07-28,3.4
2010-07-29,2.84
2010-07-30,2.65
2010-08-02,2.22
2010-08-03,2.62
2010-08-04,2.38
2010-08-05,2.38
2010-08-06,2.65
2010-08-09,2.55
2010-08-10,2.59
2010-08-11,2.65
2010-08-12,2.37
2010-08-13,2.68
2010-08-16,2.68
2010-08-17,2.56
2010-08-18,2.44
2010-08-19,2.25
2010-08-20,2.59
2010-08-23,2.52
2010-08-24,2.55
2010-08-25,2.69
2010-08-26,2.46
2010-08-27,2.67
2010-08-30,2.79
2010-08-31,2.59
2010-09-01,2.33
2010-09-02,2.28
2010-09-03,2.42
2010-09-06,2.5
2010-09-07,2.42
2010-09-08,2.34
2010-09-09,2.06
2010-09-10,2.57
2010-09-13,2.79
2010-09-14,2.64
2010-09-15,2.71
2010-09-16,2.35
2010-09-17,2.49
2010-09-20,2.61
2010-09-21,2.45
2010-09-22,2.49
2010-09-23,2.57
2010-09-24,2.67
2010-09-27,2.94
2010-09-28,2.87
2010-09-29,2.79
2010-09-30,2.61
2010-10-01,2.28
2010-10-04,2.41
2010-10-05,2.47
2010-10-06,2.38
2010-10-07,2.29
2010-10-08,2.43
2010-10-11,2.51
2010-10-12,2.52
2010-10-13,2.58
2010-10-14,2.45
2010-10-15,2.53
2010-10-18,2.63
2010-10-19,2.54
2010-10-20,2.72
2010-10-21,2.76
2010-10-22,2.78
2010-10-25,3.12
2010-10-26,3.16
2010-10-27,2.99
2010-10-28,2.96
2010-10-29,3.06
2010-11-01,2.9
2010-11-02,2.8
2010-11-03,2.77
2010-11-08,2.8
2010-11-09,2.63
2010-11-10,2.7
2010-11-11,2.68
2010-11-12,2.67
2010-11-13,2.59
2010-11-15,2.74
2010-11-16,2.69
2010-11-17,2.64
2010-11-18,2.69
2010-11-19,2.88
2010-11-22,3.42
2010-11-23,3.0
2010-11-24,2.9
2010-11-25,3.28
2010-11-26,3.14
2010-11-29,4.27
2010-11-30,4.43
2010-12-01,3.13
2010-12-02,2.78
2010-12-03,2.78
2010-12-06,2.85
2010-12-07,2.84
2010-12-08,2.82
2010-12-09,2.61
2010-12-10,2.7
2010-12-13,2.73
2010-12-14,3.05
2010-12-15,2.92
2010-12-16,2.56
2010-12-17,2.46
2010-12-20,2.73
2010-12-21,2.62
2010-12-22,2.77
2010-12-23,2.76
2010-12-24,2.94
2010-12-27,3.94
2010-12-28,3.3
2010-12-29,2.74
2010-12-30,2.9
2010-12-31,0.42
2011-01-11,2.44
2011-01-12,2.53
2011-01-13,2.52
2011-01-14,2.5
2011-01-17,2.68
2011-01-18,2.69
2011-01-19,2.39
2011-01-20,2.75
2011-01-21,2.6
2011-01-24,2.82
2011-01-25,2.66
2011-01-26,2.71
2011-01-27,2.65
2011-01-28,2.87
2011-01-31,2.77
2011-02-01,2.35
2011-02-02,2.59
2011-02-03,2.77
2011-02-04,2.56
2011-02-07,2.52
2011-02-08,2.64
2011-02-09,2.53
2011-02-10,2.72
2011-02-11,2.73
2011-02-14,2.9
2011-02-15,2.93
2011-02-16,2.87
2011-02-17,2.72
2011-02-18,2.73
2011-02-21,2.85
2011-02-22,2.73
2011-02-24,2.75
2011-02-25,2.93
2011-02-28,3.27
2011-03-01,3.14
2011-03-02,3.1
2011-03-03,3.07
2011-03-04,2.72
2011-03-05,2.69
2011-03-09,3.1
2011-03-10,3.1
2011-03-11,2.96
2011-03-14,3.09
2011-03-15,3.01
2011-03-16,3.02
2011-03-17,3.06
2011-03-18,2.88
2011-03-21,3.09
2011-03-22,3.08
2011-03-23,2.91
2011-03-24,3.02
2011-03-25,3.05
2011-03-28,3.11
2011-03-29,3.09
2011-03-30,3.09
2011-03-31,3.01
2011-04-01,2.96
2011-04-04,3.06
2011-04-05,2.89
2011-04-06,3.03
2011-04-07,2.99
2011-04-08,2.52
2011-04-11,3.0
2011-04-12,3.03
2011-04-13,3.02
2011-04-14,3.03
2011-04-15,3.01
2011-04-18,3.08
2011-04-19,3.08
2011-04-20,3.11
2011-04-21,3.12
2011-04-22,3.12
2011-04-25,3.25
2011-04-26,3.32
2011-04-27,3.32
2011-04-28,3.88
2011-04-29,4.61
2011-05-03,4.59
2011-05-04,3.78
2011-05-05,3.38
2011-05-06,3.34
2011-05-10,3.36
2011-05-11,3.36
2011-05-12,3.35
2011-05-13,3.32
2011-05-16,3.38
2011-05-17,3.37
2011-05-18,3.38
2011-05-19,3.47
2011-05-20,3.71
2011-05-23,3.52
2011-05-24,3.49
2011-05-25,3.68
2011-05-26,3.93
2011-05-27,4.75
2011-05-30,4.25
2011-05-31,4.04
2011-06-01,3.69
2011-06-02,3.64
2011-06-03,3.59
2011-06-06,3.6
2011-06-07,3.62
2011-06-08,3.6
2011-06-09,3.61
2011-06-10,3.62
2011-06-14,3.64
2011-06-15,3.64
2011-06-16,3.68
2011-06-17,3.62
2011-06-20,3.66
2011-06-21,3.66
2011-06-22,3.63
2011-06-23,3.64
2011-06-24,3.62
2011-06-27,3.7
2011-06-28,3.76
2011-06-29,3.72
2011-06-30,3.75
2011-07-01,3.7
2011-07-04,3.71
2011-07-05,3.69
2011-07-06,3.54
2011-07-07,3.61
2011-07-08,3.5
2011-07-11,3.63
2011-07-12,3.62
2011-07-13,3.66
2011-07-14,3.64
2011-07-15,3.65
2011-07-18,3.66
2011-07-19,3.69
2011-07-20,3.7
2011-07-21,3.73
2011-07-22,3.74
2011-07-25,3.98
2011-07-26,4.02
2011-07-27,4.33
2011-07-28,4.65
2011-07-29,4.79
2011-08-01,4.19
2011-08-02,3.96
2011-08-03,3.81
2011-08-04,3.75
2011-08-05,3.72
2011-08-08,3.69
2011-08-09,3.75
2011-08-10,3.67
2011-08-11,3.68
2011-08-12,3.7
2011-08-15,3.72
2011-08-16,3.73
2011-08-17,3.66
2011-08-18,3.67
2011-08-19,3.71
2011-08-22,3.73
2011-08-23,3.71
2011-08-24,3.72
2011-08-25,3.85
2011-08-26,4.12
2011-08-29,4.76
2011-08-30,4.71
2011-08-31,3.86
2011-09-01,3.75
2011-09-02,3.73
2011-09-05,3.72
2011-09-06,3.68
2011-09-07,3.62
2011-09-08,3.61
2011-09-09,3.61
2011-09-12,3.94
2011-09-13,4.0
2011-09-14,4.09
2011-09-15,4.89
2011-09-16,4.68
2011-09-19,5.03
2011-09-20,4.69
2011-09-21,4.36
2011-09-22,4.71
2011-09-23,4.59
2011-09-26,4.98
2011-09-27,5.17
2011-09-28,5.04
2011-09-29,4.88
2011-09-30,5.17
2011-10-03,4.7
2011-10-04,4.32
2011-10-05,4.15
2011-10-06,4.07
2011-10-07,4.03
2011-10-10,4.46
2011-10-11,5.39
2011-10-12,4.75
2011-10-13,4.75
2011-10-14,4.94
2011-10-17,4.99
2011-10-18,5.04
2011-10-19,4.95
2011-10-20,5.14
2011-10-21,4.98
2011-10-24,5.24
2011-10-25,5.61
2011-10-26,5.21
2011-10-27,4.92
2011-10-28,5.14
2011-10-31,5.52
2011-11-01,4.93
2011-11-02,4.65
2011-11-03,4.62
2011-11-07,4.8
2011-11-08,4.88
2011-11-09,4.64
2011-11-10,5.09
2011-11-11,5.03
2011-11-14,5.09
2011-11-15,5.01
2011-11-16,4.83
2011-11-17,4.87
2011-11-18,4.7
2011-11-21,4.85
2011-11-22,4.81
2011-11-23,4.87
2011-11-24,5.04
2011-11-25,5.39
2011-11-28,5.36
2011-11-29,5.56
2011-11-30,5.25
2011-12-01,5.01
2011-12-02,4.96
2011-12-05,4.97
2011-12-06,5.18
2011-12-07,5.28
2011-12-08,5.3
2011-12-09,4.6
2011-12-12,5.56
2011-12-13,5.81
2011-12-14,4.95
2011-12-15,5.26
2011-12-16,4.91
2011-12-19,4.92
2011-12-20,6.03
2011-12-21,5.96
2011-12-22,5.69
2011-12-23,5.63
2011-12-26,5.91
2011-12-27,5.72
2011-12-28,5.47
2011-12-29,4.86
2012-01-10,4.52
2012-01-11,4.43
2012-01-12,4.41
2012-01-13,4.4
2012-01-16,4.44
2012-01-17,4.5
2012-01-18,4.49
2012-01-19,4.49
2012-01-20,4.55
2012-01-23,4.6
2012-01-24,5.02
2012-01-25,5.52
2012-01-26,5.63
2012-01-27,5.58
2012-01-30,5.52
2012-01-31,4.64
2012-02-01,4.45
2012-02-02,4.28
2012-02-03,4.23
2012-02-06,4.22
2012-02-07,4.2
2012-02-08,4.12
2012-02-09,4.19
2012-02-10,4.23
2012-02-13,4.27
2012-02-14,4.27
2012-02-15,4.28
2012-02-16,4.26
2012-02-17,4.26
2012-02-20,4.41
2012-02-21,4.27
2012-02-22,4.26
2012-02-24,4.24
2012-02-27,4.44
2012-02-28,5.11
2012-02-29,5.18
2012-03-01,4.68
2012-03-02,4.4
2012-03-05,4.46
2012-03-06,4.5
2012-03-07,4.49
2012-03-11,4.64
2012-03-12,5.06
2012-03-13,4.89
2012-03-14,4.76
2012-03-15,4.9
2012-03-16,5.04
2012-03-19,5.2
2012-03-20,5.33
2012-03-21,5.17
2012-03-22,4.94
2012-03-23,4.99
2012-03-26,5.95
2012-03-27,5.48
2012-03-28,5.7
2012-03-29,5.69
2012-03-30,5.48
2012-04-02,5.69
2012-04-03,4.98
2012-04-04,4.62
2012-04-05,4.47
2012-04-06,4.48
2012-04-09,4.37
2012-04-10,4.63
2012-04-11,4.9
2012-04-12,5.44
2012-04-13,5.28
2012-04-16,5.24
2012-04-17,5.35
2012-04-18,5.08
2012-04-19,5.25
2012-04-20,5.32
2012-04-23,5.43
2012-04-24,5.64
2012-04-25,5.71
2012-04-26,6.09
2012-04-27,6.17
2012-04-28,6.0
2012-05-02,5.85
2012-05-03,5.62
2012-05-04,5.24
2012-05-05,5.07
2012-05-10,5.96
2012-05-11,5.72
2012-05-12,5.22
2012-05-14,5.31
2012-05-15,5.28
2012-05-16,5.5
2012-05-17,5.79
2012-05-18,5.77
2012-05-21,5.77
2012-05-22,5.35
2012-05-23,5.12
2012-05-24,5.79
2012-05-25,6.34
2012-05-28,6.03
2012-05-29,6.4
2012-05-30,6.39
2012-05-31,6.22
2012-06-01,4.96
2012-06-04,4.92
2012-06-05,5.15
2012-06-06,5.28
2012-06-07,6.27
2012-06-08,5.4
2012-06-09,5.15
2012-06-13,6.17
2012-06-14,6.66
2012-06-15,5.61
2012-06-18,5.1
2012-06-19,5.38
2012-06-20,5.58
2012-06-21,5.33
2012-06-22,5.87
2012-06-25,5.72
2012-06-26,6.18
2012-06-27,6.1
2012-06-28,6.13
2012-06-29,6.11
2012-07-02,5.54
2012-07-03,4.91
2012-07-04,5.04
2012-07-05,5.24
2012-07-06,5.28
2012-07-09,5.74
2012-07-10,5.29
2012-07-11,5.43
2012-07-12,5.92
2012-07-13,5.57
2012-07-16,5.44
2012-07-17,5.53
2012-07-18,5.43
2012-07-19,5.16
2012-07-20,5.22
2012-07-23,5.63
2012-07-24,5.71
2012-07-25,5.99
2012-07-26,6.01
2012-07-27,5.63
2012-07-30,5.86
2012-07-31,6.13
2012-08-01,5.09
2012-08-02,5.53
2012-08-03,5.31
2012-08-06,5.36
2012-08-07,5.64
2012-08-08,5.1
2012-08-09,4.46
2012-08-10,5.52
2012-08-13,5.93
2012-08-14,5.7
2012-08-15,5.38
2012-08-16,5.05
2012-08-17,4.87
2012-08-20,5.53
2012-08-21,5.54
2012-08-22,4.96
2012-08-23,4.6
2012-08-24,4.77
2012-08-27,5.81
2012-08-28,5.43
2012-08-29,5.18
2012-08-30,5.24
2012-08-31,4.68
2012-09-03,4.54
2012-09-04,4.48
2012-09-05,5.08
2012-09-06,5.12
2012-09-07,4.71
2012-09-10,5.6
2012-09-11,5.12
2012-09-12,5.04
2012-09-13,5.25
2012-09-14,5.62
2012-09-17,5.77
2012-09-18,5.7
2012-09-19,5.3
2012-09-20,5.52
2012-09-21,5.52
2012-09-24,6.06
2012-09-25,6.45
2012-09-26,6.03
2012-09-27,6.07
2012-09-28,6.22
2012-10-01,5.97
2012-10-02,5.67
2012-10-03,5.54
2012-10-04,5.82
2012-10-05,5.54
2012-10-08,5.83
2012-10-09,5.93
2012-10-10,6.17
2012-10-11,6.33
2012-10-12,6.05
2012-10-15,6.22
2012-10-16,6.19
2012-10-17,5.8
2012-10-18,5.71
2012-10-19,5.7
2012-10-22,5.91
2012-10-23,6.13
2012-10-24,6.16
2012-10-25,6.42
2012-10-26,6.23
2012-10-29,6.37
2012-10-30,6.37
2012-10-31,6.46
2012-11-01,6.28
2012-11-02,5.86
2012-11-06,6.06
2012-11-07,5.82
2012-11-08,5.27
2012-11-09,5.59
2012-11-12,5.94
2012-11-13,6.11
2012-11-14,6.44
2012-11-15,6.28
2012-11-16,6.1
2012-11-19,6.03
2012-11-20,6.01
2012-11-21,5.86
2012-11-22,5.9
2012-11-23,5.94
2012-11-26,6.3
2012-11-27,6.42
2012-11-28,6.5
2012-11-29,6.19
2012-11-30,6.47
2012-12-03,6.41
2012-12-04,6.36
2012-12-05,6.34
2012-12-06,5.96
2012-12-07,5.89
2012-12-10,6.29
2012-12-11,6.37
2012-12-12,6.09
2012-12-13,6.15
2012-12-14,6.45
2012-12-17,6.28
2012-12-18,6.47
2012-12-19,6.39
2012-12-20,6.39
2012-12-21,6.27
2012-12-24,6.09
2012-12-25,5.93
2012-12-26,6.15
2012-12-27,6.24
2012-12-28,5.33
2013-01-09,5.69
2013-01-10,4.98
2013-01-11,4.96
2013-01-14,4.98
2013-01-15,4.91
2013-01-16,5.18
2013-01-17,5.5
2013-01-18,5.31
2013-01-21,5.49
2013-01-22,5.28
2013-01-23,4.9
2013-01-24,4.9
2013-01-25,5.69
2013-01-28,6.17
2013-01-29,5.82
2013-01-30,5.67
2013-01-31,5.87
2013-02-01,5.53
2013-02-04,5.3
2013-02-05,5.2
2013-02-06,5.16
2013-02-07,4.94
2013-02-08,4.81
2013-02-11,5.25
2013-02-12,5.27
2013-02-13,5.44
2013-02-14,5.59
2013-02-15,5.75
2013-02-18,6.13
2013-02-19,5.78
2013-02-20,5.85
2013-02-21,6.01
2013-02-22,5.97
2013-02-25,6.12
2013-02-26,6.08
2013-02-27,5.88
2013-02-28,6.16
2013-03-01,5.96
2013-03-04,6.0
2013-03-05,6.16
2013-03-06,6.37
2013-03-07,6.45
2013-03-11,6.09
2013-03-12,5.65
2013-03-13,5.36
2013-03-14,5.88
2013-03-15,5.75
2013-03-18,5.94
2013-03-19,5.47
2013-03-20,5.77
2013-03-21,5.74
2013-03-22,5.93
2013-03-25,6.22
2013-03-26,6.16
2013-03-27,5.92
2013-03-28,6.13
2013-03-29,6.28
2013-04-01,5.93
2013-04-02,5.93
2013-04-03,5.93
2013-04-04,5.71
2013-04-05,5.6
2013-04-08,5.87
2013-04-09,6.22
2013-04-10,5.94
2013-04-11,5.84
2013-04-12,5.8
2013-04-15,6.01
2013-04-16,6.14
2013-04-17,6.1
2013-04-18,6.14
2013-04-19,6.24
2013-04-22,6.28
2013-04-23,6.35
2013-04-24,6.38
2013-04-25,6.5
2013-04-26,6.41
2013-04-29,6.52
2013-04-30,6.52
2013-05-06,6.53
2013-05-07,6.25
2013-05-08,6.1
2013-05-13,6.36
2013-05-14,6.25
2013-05-15,6.25
2013-05-16,6.37
2013-05-17,6.28
2013-05-20,6.33
2013-05-21,6.34
2013-05-22,6.32
2013-05-23,6.3
2013-05-24,6.24
2013-05-27,6.25
2013-05-28,6.29
2013-05-29,6.26
2013-05-30,6.3
2013-05-31,6.29
2013-06-03,6.35
2013-06-04,6.4
2013-06-05,6.24
2013-06-06,6.06
2013-06-07,5.84
2013-06-10,6.03
2013-06-11,6.02
2013-06-13,6.15
2013-06-14,6.09
2013-06-17,6.2
2013-06-18,6.18
2013-06-19,6.12
2013-06-20,6.31
2013-06-21,6.35
2013-06-24,6.39
2013-06-25,6.5
2013-06-26,6.44
2013-06-27,6.48
2013-06-28,6.49
2013-07-01,6.35
2013-07-02,6.16
2013-07-03,5.88
2013-07-04,5.6
2013-07-05,5.49
2013-07-08,5.51
2013-07-09,5.6
2013-07-10,5.89
2013-07-11,5.96
2013-07-12,5.94
2013-07-15,6.14
2013-07-16,6.15
2013-07-17,6.03
2013-07-18,6.0
2013-07-19,5.95
2013-07-22,6.01
2013-07-23,6.02
2013-07-24,6.01
2013-07-25,6.24
2013-07-26,6.36
2013-07-29,6.37
2013-07-30,6.25
2013-07-31,6.14
2013-08-01,6.13
2013-08-02,6.01
2013-08-05,6.01
2013-08-06,5.98
2013-08-07,5.82
2013-08-08,5.77
2013-08-09,5.7
2013-08-12,5.83
2013-08-13,5.97
2013-08-14,6.13
2013-08-15,6.09
2013-08-16,6.0
2013-08-19,5.94
2013-08-20,5.97
2013-08-21,5.88
2013-08-22,5.91
2013-08-23,5.9
2013-08-26,6.24
2013-08-27,6.33
2013-08-28,6.28
2013-08-29,6.28
2013-08-30,6.09
2013-09-02,5.87
2013-09-03,5.89
2013-09-04,5.88
2013-09-05,5.92
2013-09-06,6.07
2013-09-09,6.13
2013-09-10,6.14
2013-09-11,6.03
2013-09-12,6.12
2013-09-13,6.03
2013-09-16,6.12
2013-09-17,6.16
2013-09-18,6.12
2013-09-19,6.28
2013-09-20,6.3
2013-09-23,6.33
2013-09-24,6.41
2013-09-25,6.45
2013-09-26,6.48
2013-09-27,6.48
2013-09-30,6.53
2013-10-01,6.23
2013-10-02,5.85
2013-10-03,5.83
2013-10-04,5.36
2013-10-07,4.71
2013-10-08,4.74
2013-10-09,5.98
2013-10-10,6.04
2013-10-11,6.14
2013-10-14,6.36
2013-10-15,6.17
2013-10-16,6.11
2013-10-17,6.04
2013-10-18,5.98
2013-10-21,6.1
2013-10-22,6.13
2013-10-23,5.99
2013-10-24,6.0
2013-10-25,6.23
2013-10-28,6.46
2013-10-29,6.37
2013-10-30,6.37
2013-10-31,6.34
2013-11-01,6.26
2013-11-05,6.25
2013-11-06,6.28
2013-11-07,6.24
2013-11-08,5.36
2013-11-11,5.51
2013-11-12,5.83
2013-11-13,5.9
2013-11-14,6.0
2013-11-15,5.97
2013-11-18,6.03
2013-11-19,6.01
2013-11-20,6.01
2013-11-21,6.14
2013-11-22,6.25
2013-11-25,6.41
2013-11-26,6.47
2013-11-27,6.36
2013-11-28,6.5
2013-11-29,6.51
2013-12-02,6.45
2013-12-03,6.42
2013-12-04,6.05
2013-12-05,6.43
2013-12-06,6.38
2013-12-09,6.28
2013-12-10,6.49
2013-12-11,6.47
2013-12-12,6.31
2013-12-13,6.36
2013-12-16,6.52
2013-12-17,6.49
2013-12-18,6.52
2013-12-19,6.51
2013-12-20,6.6
2013-12-23,6.65
2013-12-24,6.39
2013-12-25,6.48
2013-12-26,6.58
2013-12-27,6.5
2013-12-30,6.24
2014-01-09,5.51
2014-01-10,5.84
2014-01-13,6.31
2014-01-14,5.69
2014-01-15,5.6
2014-01-16,5.68
2014-01-17,5.94
2014-01-20,6.03
2014-01-21,6.18
2014-01-22,6.32
2014-01-23,6.19
2014-01-24,6.1
2014-01-27,6.29
2014-01-28,6.23
2014-01-29,6.27
2014-01-30,6.33
2014-01-31,6.29
2014-02-03,6.27
2014-02-04,6.22
2014-02-05,5.83
2014-02-06,5.56
2014-02-07,4.87
2014-02-10,5.5
2014-02-11,6.07
2014-02-12,5.87
2014-02-13,5.56
2014-02-14,5.83
2014-02-17,6.14
2014-02-18,6.07
2014-02-19,6.0
2014-02-20,6.02
2014-02-21,6.25
2014-02-24,5.99
2014-02-25,6.38
2014-02-26,6.29
2014-02-27,6.23
2014-02-28,6.32
2014-03-03,7.44
2014-03-04,7.7
2014-03-05,7.7
2014-03-06,7.68
2014-03-07,7.64
2014-03-11,7.94
2014-03-12,7.95
2014-03-13,7.93
2014-03-14,7.53
2014-03-17,7.6
2014-03-18,7.77
2014-03-19,7.84
2014-03-20,7.94
2014-03-21,7.92
2014-03-24,7.84
2014-03-25,8.03
2014-03-26,7.97
2014-03-27,8.0
2014-03-28,8.04
2014-03-31,8.15
2014-04-01,7.95
2014-04-02,7.75
2014-04-03,7.76
2014-04-04,7.66
2014-04-07,7.67
2014-04-08,7.64
2014-04-09,6.5
2014-04-10,7.34
2014-04-11,7.58
2014-04-14,7.76
2014-04-15,7.78
2014-04-16,7.76
2014-04-17,7.8
2014-04-18,7.84
2014-04-21,7.9
2014-04-22,7.85
2014-04-23,7.88
2014-04-24,7.84
2014-04-25,8.09
2014-04-28,8.48
2014-04-29,8.55
2014-04-30,8.69
2014-05-05,8.47
2014-05-06,8.46
2014-05-07,7.98
2014-05-08,7.03
2014-05-12,8.32
2014-05-13,8.24
2014-05-14,8.2
2014-05-15,8.27
2014-05-16,8.36
2014-05-19,8.42
2014-05-20,8.46
2014-05-21,8.3
2014-05-22,8.25
2014-05-23,7.55
2014-05-26,8.11
2014-05-27,7.94
2014-05-28,8.08
2014-05-29,8.27
2014-05-30,8.19
2014-06-02,7.68
2014-06-03,7.35
2014-06-04,7.56
2014-06-05,7.82
2014-06-06,7.96
2014-06-09,8.41
2014-06-10,8.35
2014-06-11,8.35
2014-06-16,8.4
2014-06-17,8.38
2014-06-18,8.34
2014-06-19,8.21
2014-06-20,8.29
2014-06-23,8.21
2014-06-24,8.2
2014-06-25,8.47
2014-06-26,8.45
2014-06-27,8.4
2014-06-30,8.63
2014-07-01,8.17
2014-07-02,7.96
2014-07-03,7.36
2014-07-04,7.24
2014-07-07,7.73
2014-07-08,7.47
2014-07-09,6.87
2014-07-10,7.94
2014-07-11,8.35
2014-07-14,8.36
2014-07-15,8.5
2014-07-16,8.2
2014-07-17,8.12
2014-07-18,8.41
2014-07-21,8.6
2014-07-22,8.41
2014-07-23,8.23
2014-07-24,8.05
2014-07-25,8.39
2014-07-28,8.96
2014-07-29,8.77
2014-07-30,8.64
2014-07-31,8.1
2014-08-01,7.46
2014-08-04,7.26
2014-08-05,7.24
2014-08-06,7.39
2014-08-07,7.33
2014-08-08,7.46
2014-08-11,8.24
2014-08-12,8.12
2014-08-13,7.82
2014-08-14,7.48
2014-08-15,7.43
2014-08-18,7.89
2014-08-19,8.36
2014-08-20,8.2
2014-08-21,8.01
2014-08-22,8.09
2014-08-25,8.38
2014-08-26,8.36
2014-08-27,8.18
2014-08-28,8.08
2014-08-29,8.11
2014-09-01,8.13
2014-09-02,8.02
2014-09-03,7.78
2014-09-04,7.56
2014-09-05,7.41
2014-09-08,7.26
2014-09-09,7.25
2014-09-10,7.73
2014-09-11,7.98
2014-09-12,8.1
2014-09-15,8.19
2014-09-16,8.57
2014-09-17,8.84
2014-09-18,8.16
2014-09-19,7.91
2014-09-22,8.12
2014-09-23,7.96
2014-09-24,7.83
2014-09-25,7.95
2014-09-26,8.03
2014-09-29,7.91
2014-09-30,8.08
2014-10-01,7.9
2014-10-02,7.71
2014-10-03,7.3
2014-10-06,7.23
2014-10-07,7.25
2014-10-08,7.41
2014-10-09,7.5
2014-10-10,8.04
2014-10-13,8.15
2014-10-14,8.45
2014-10-15,8.53
2014-10-16,8.59
2014-10-17,8.42
2014-10-20,8.64
2014-10-21,8.62
2014-10-22,8.44
2014-10-23,8.63
2014-10-24,8.55
2014-10-27,8.64
2014-10-28,8.73
2014-10-29,8.77
2014-10-30,8.73
2014-10-31,9.06
2014-11-05,10.39
2014-11-06,10.22
2014-11-07,9.82
2014-11-10,10.02
2014-11-11,9.86
2014-11-12,10.18
2014-11-13,9.9
2014-11-14,9.69
2014-11-17,9.94
2014-11-18,9.89
2014-11-19,10.03
2014-11-20,10.22
2014-11-21,10.6
2014-11-24,10.66
2014-11-25,10.93
2014-11-26,10.57
2014-11-27,10.46
2014-11-28,10.69
2014-12-01,10.33
2014-12-02,9.88
2014-12-03,9.42
2014-12-04,9.41
2014-12-05,9.73
2014-12-08,10.18
2014-12-09,10.33
2014-12-10,10.64
2014-12-11,11.5
2014-12-12,11.62
2014-12-15,11.84
2014-12-16,18.69
2014-12-17,23.62
2014-12-18,28.65
2014-12-19,24.3
2014-12-22,23.36
2014-12-23,19.93
2014-12-24,18.37
2014-12-25,16.75
2014-12-26,16.97
2014-12-29,16.96
2014-12-30,17.39
2015-01-12,17.55
2015-01-13,17.19
2015-01-14,17.07
2015-01-15,17.1
2015-01-16,16.93
2015-01-19,16.96
2015-01-20,16.97
2015-01-21,16.91
2015-01-22,16.85
2015-01-23,16.81
2015-01-26,16.86
2015-01-27,16.97
2015-01-28,16.8
2015-01-29,16.74
2015-01-30,16.63
2015-02-02,14.95
2015-02-03,14.85
2015-02-04,14.82
2015-02-05,14.59
2015-02-06,14.58
2015-02-09,14.85
2015-02-10,15.47
2015-02-11,15.34
2015-02-12,15.24
2015-02-13,15.23
2015-02-16,15.15
2015-02-17,15.42
2015-02-18,14.98
2015-02-19,15.0
2015-02-20,15.01
2015-02-24,14.99
2015-02-25,15.47
2015-02-26,15.54
2015-02-27,15.49
2015-03-02,15.7
