Date,Open,High,Low,Close,Volume
1996-08-19,735.76,735.76,735.76,735.76,2315132672.0
1996-08-20,740.49,740.49,740.49,740.49,6336910336.0
1996-08-21,734.25,734.25,734.25,734.25,6196456448.0
1996-08-22,726.08,726.08,726.08,726.08,4060942848.0
1996-08-23,721.65,721.65,721.65,721.65,7018188800.0
1996-08-26,705.39,705.39,705.39,705.39,2717870592.0
1996-08-27,712.69,712.69,712.69,712.69,4893741568.0
1996-08-28,726.77,726.77,726.77,726.77,3017190400.0
1996-08-29,725.39,725.39,725.39,725.39,4839035904.0
1996-08-30,727.11,727.11,727.11,727.11,4557773312.0
1996-09-02,724.11,724.11,724.11,724.11,2435369728.0
1996-09-03,727.74,727.74,727.74,727.74,5676503040.0
1996-09-04,728.97,728.97,728.97,728.97,4832710144.0
1996-09-05,726.81,726.81,726.81,726.81,4530351104.0
1996-09-06,731.28,731.28,731.28,731.28,5370995200.0
1996-09-09,733.94,733.94,733.94,733.94,4572742144.0
1996-09-10,735.76,735.76,735.76,735.76,4600918528.0
1996-09-11,730.89,730.89,730.89,730.89,5052112896.0
1996-09-12,732.7,732.7,732.7,732.7,3915762944.0
1996-09-13,742.8,742.8,742.8,742.8,7339877888.0
1996-09-16,749.18,749.18,749.18,749.18,3479777280.0
1996-09-17,747.18,747.18,747.18,747.18,4578888192.0
1996-09-18,745.28,745.28,745.28,745.28,6239400448.0
1996-09-19,750.31,750.31,750.31,750.31,4662071808.0
1996-09-20,753.7,753.7,753.7,753.7,5278029824.0
1996-09-23,749.75,749.75,749.75,749.75,3363457792.0
1996-09-24,750.13,750.13,750.13,750.13,5742234112.0
1996-09-25,743.88,743.88,743.88,743.88,5044840960.0
1996-09-26,748.11,748.11,748.11,748.11,4718686208.0
1996-09-27,744.15,744.15,744.15,744.15,3677827840.0
1996-09-30,740.66,740.66,740.66,740.66,3977231872.0
1996-10-01,747.25,747.25,747.25,747.25,4929582592.0
1996-10-02,755.73,755.73,755.73,755.73,6058619392.0
1996-10-03,755.73,755.73,755.73,755.73,
1996-10-04,761.36,761.36,761.36,761.36,4959010304.0
1996-10-07,761.6,761.6,761.6,761.6,4753683456.0
1996-10-08,765.34,765.34,765.34,765.34,14160742400.0
1996-10-09,763.24,763.24,763.24,763.24,5362836992.0
1996-10-10,762.48,762.48,762.48,762.48,4872924160.0
1996-10-11,763.38,763.38,763.38,763.38,7338110976.0
1996-10-14,766.43,766.43,766.43,766.43,3846840832.0
1996-10-15,776.36,776.36,776.36,776.36,5582045184.0
1996-10-16,773.24,773.24,773.24,773.24,6333740032.0
1996-10-17,773.33,773.33,773.33,773.33,6513118208.0
1996-10-18,777.42,777.42,777.42,777.42,6579770880.0
1996-10-21,777.52,777.52,777.52,777.52,3987348736.0
1996-10-22,768.96,768.96,768.96,768.96,5768310784.0
1996-10-23,767.9,767.9,767.9,767.9,9639374848.0
1996-10-24,768.82,768.82,768.82,768.82,6312146944.0
1996-10-25,760.83,760.83,760.83,760.83,5251138048.0
1996-10-28,751.55,751.55,751.55,751.55,5139654656.0
1996-10-29,763.86,763.86,763.86,763.86,3043696128.0
1996-10-30,763.42,763.42,763.42,763.42,7579973632.0
1996-10-31,759.7,759.7,759.7,759.7,4420892672.0
1996-11-01,767.66,767.66,767.66,767.66,6468338176.0
1996-11-04,766.63,766.63,766.63,766.63,4096171264.0
1996-11-05,767.62,767.62,767.62,767.62,7721853440.0
1996-11-06,769.55,769.55,769.55,769.55,4931237376.0
1996-11-07,766.93,766.93,766.93,766.93,5787635200.0
1996-11-08,758.52,758.52,758.52,758.52,5710443008.0
1996-11-11,761.35,761.35,761.35,761.35,3554083840.0
1996-11-12,756.41,756.41,756.41,756.41,8265882624.0
1996-11-13,758.37,758.37,758.37,758.37,4589243904.0
1996-11-14,756.17,756.17,756.17,756.17,9771696128.0
1996-11-15,756.17,756.17,756.17,756.17,
1996-11-18,758.6,758.6,758.6,758.6,8591641600.0
1996-11-19,756.12,756.12,756.12,756.12,8338056192.0
1996-11-20,753.45,753.45,753.45,753.45,8422155776.0
1996-11-21,758.46,758.46,758.46,758.46,4872885248.0
1996-11-22,758.74,758.74,758.74,758.74,6727338496.0
1996-11-25,761.36,761.36,761.36,761.36,4722869760.0
1996-11-26,758.27,758.27,758.27,758.27,6347389440.0
1996-11-27,755.28,755.28,755.28,755.28,4779570176.0
1996-11-28,758.9,758.9,758.9,758.9,5516635136.0
1996-11-29,760.26,760.26,760.26,760.26,8164222464.0
1996-12-02,763.78,763.78,763.78,763.78,3996924928.0
1996-12-03,774.61,774.61,774.61,774.61,8796696576.0
1996-12-04,772.18,772.18,772.18,772.18,7676094464.0
1996-12-05,788.3,788.3,788.3,788.3,7368397824.0
1996-12-06,779.73,779.73,779.73,779.73,4160838912.0
1996-12-09,777.45,777.45,777.45,777.45,7926359552.0
1996-12-10,777.61,777.61,777.61,777.61,5310696960.0
1996-12-11,763.08,763.08,763.08,763.08,7425637376.0
1996-12-12,759.14,759.14,759.14,759.14,6975650304.0
1996-12-13,755.93,755.93,755.93,755.93,7940370432.0
1996-12-16,755.61,755.61,755.61,755.61,5960350208.0
1996-12-17,765.35,765.35,765.35,765.35,9346610176.0
1996-12-18,780.58,780.58,780.58,780.58,4834611712.0
1996-12-19,778.11,778.11,778.11,778.11,9404967936.0
1996-12-20,782.82,782.82,782.82,782.82,3966865664.0
1996-12-23,783.3,783.3,783.3,783.3,2607077888.0
1996-12-24,782.93,782.93,782.93,782.93,
1996-12-25,782.89,782.89,782.89,782.89,
1996-12-26,788.31,788.31,788.31,788.31,3064277248.0
1996-12-27,792.15,792.15,792.15,792.15,5648171520.0
1996-12-30,798.22,798.22,798.22,798.22,4411759616.0
1996-12-31,797.88,797.88,797.88,797.88,
1997-01-01,797.88,797.88,797.88,797.88,
1997-01-02,791.56,791.56,791.56,791.56,2709925632.0
1997-01-03,794.5,794.5,794.5,794.5,4480669696.0
1997-01-06,808.09,808.09,808.09,808.09,9332129792.0
1997-01-07,825.21,825.21,825.21,825.21,5269157888.0
1997-01-08,833.93,833.93,833.93,833.93,4642115072.0
1997-01-09,833.67,833.67,833.67,833.67,8344847360.0
1997-01-10,833.56,833.56,833.56,833.56,8176805376.0
1997-01-13,829.25,829.25,829.25,829.25,5809166848.0
1997-01-14,850.07,850.07,850.07,850.07,10638135296.0
1997-01-15,853.32,853.32,853.32,853.32,6885063680.0
1997-01-16,857.67,857.67,857.67,857.67,8315446272.0
1997-01-17,871.6,871.6,871.6,871.6,6304462336.0
1997-01-20,874.6,874.6,874.6,874.6,2908701952.0
1997-01-21,880.94,880.94,880.94,880.94,6935053312.0
1997-01-22,875.53,875.53,875.53,875.53,16818084864.0
1997-01-23,881.15,881.15,881.15,881.15,3030119936.0
1997-01-24,869.22,869.22,869.22,869.22,6349217280.0
1997-01-27,869.14,869.14,869.14,869.14,4364412416.0
1997-01-28,878.02,878.02,878.02,878.02,7775796224.0
1997-01-29,866.3,866.3,866.3,866.3,5552518144.0
1997-01-30,870.58,870.58,870.58,870.58,4823453696.0
1997-01-31,889.0,889.0,889.0,889.0,7352614912.0
1997-02-03,905.9,905.9,905.9,905.9,6458769408.0
1997-02-04,907.07,907.07,907.07,907.07,7889733120.0
1997-02-05,914.36,914.36,914.36,914.36,9322715136.0
1997-02-06,913.87,913.87,913.87,913.87,8167224832.0
1997-02-07,933.5,933.5,933.5,933.5,10638872576.0
1997-02-10,933.5,933.5,933.5,933.5,
1997-02-11,933.5,933.5,933.5,933.5,
1997-02-12,972.73,972.73,972.73,972.73,5630854144.0
1997-02-13,975.21,975.21,975.21,975.21,14669576192.0
1997-02-14,976.09,976.09,976.09,976.09,3462166784.0
1997-02-17,983.96,983.96,983.96,983.96,5926750720.0
1997-02-18,995.25,995.25,995.25,995.25,9819580416.0
1997-02-19,980.48,980.48,980.48,980.48,8009887744.0
1997-02-20,972.99,972.99,972.99,972.99,3716970496.0
1997-02-21,972.07,972.07,972.07,972.07,6920159232.0
1997-02-24,989.79,989.79,989.79,989.79,5733147648.0
1997-02-25,1005.46,1005.46,1005.46,1005.46,8302975488.0
1997-02-26,989.68,989.68,989.68,989.68,9241387008.0
1997-02-27,976.47,976.47,976.47,976.47,7834119168.0
1997-02-28,979.42,979.42,979.42,979.42,6091448832.0
1997-03-03,986.61,986.61,986.61,986.61,4794211328.0
1997-03-04,987.06,987.06,987.06,987.06,10584404992.0
1997-03-05,992.63,992.63,992.63,992.63,6786790912.0
1997-03-06,997.81,997.81,997.81,997.81,8001468416.0
1997-03-07,1003.19,1003.19,1003.19,1003.19,9338889216.0
1997-03-10,1022.11,1022.11,1022.11,1022.11,8437399552.0
1997-03-11,1029.36,1029.36,1029.36,1029.36,6238306304.0
1997-03-12,1002.01,1002.01,1002.01,1002.01,8459339264.0
1997-03-13,1001.06,1001.06,1001.06,1001.06,9164380160.0
1997-03-14,1016.6,1016.6,1016.6,1016.6,8327838208.0
1997-03-17,996.84,996.84,996.84,996.84,8670553088.0
1997-03-18,986.94,986.94,986.94,986.94,5873733632.0
1997-03-19,979.45,979.45,979.45,979.45,9168173056.0
1997-03-20,994.9,994.9,994.9,994.9,6169339904.0
1997-03-21,992.72,992.72,992.72,992.72,10482958336.0
1997-03-24,991.24,991.24,991.24,991.24,5995722752.0
1997-03-25,995.67,995.67,995.67,995.67,8913403904.0
1997-03-26,988.26,988.26,988.26,988.26,6692227584.0
1997-03-27,988.26,988.26,988.26,988.26,
1997-03-28,988.26,988.26,988.26,988.26,
1997-03-31,965.12,965.12,965.12,965.12,3940041984.0
1997-04-01,972.19,972.19,972.19,972.19,6220684288.0
1997-04-02,976.15,976.15,976.15,976.15,5147494912.0
1997-04-03,976.71,976.71,976.71,976.71,7548352512.0
1997-04-04,1003.53,1003.53,1003.53,1003.53,4129731328.0
1997-04-07,1021.34,1021.34,1021.34,1021.34,6747042304.0
1997-04-08,1015.68,1015.68,1015.68,1015.68,8641861632.0
1997-04-09,1027.85,1027.85,1027.85,1027.85,9534656512.0
1997-04-10,1023.25,1023.25,1023.25,1023.25,7355091456.0
1997-04-11,1004.48,1004.48,1004.48,1004.48,5898483712.0
1997-04-14,995.36,995.36,995.36,995.36,4015956480.0
1997-04-15,999.27,999.27,999.27,999.27,9245922304.0
1997-04-16,1003.67,1003.67,1003.67,1003.67,8627606528.0
1997-04-17,988.12,988.12,988.12,988.12,8942696448.0
1997-04-18,984.77,984.77,984.77,984.77,7155112960.0
1997-04-21,984.77,984.77,984.77,984.77,
1997-04-22,991.38,991.38,991.38,991.38,10383531008.0
1997-04-23,1003.34,1003.34,1003.34,1003.34,8031118336.0
1997-04-24,1012.97,1012.97,1012.97,1012.97,9247288320.0
1997-04-25,1014.6,1014.6,1014.6,1014.6,5619586560.0
1997-04-28,1019.76,1019.76,1019.76,1019.76,4288688896.0
1997-04-29,1027.37,1027.37,1027.37,1027.37,3607452928.0
1997-04-30,1031.91,1031.91,1031.91,1031.91,8101165568.0
1997-05-01,1031.91,1031.91,1031.91,1031.91,
1997-05-02,1040.0,1040.0,1040.0,1040.0,7667844608.0
1997-05-05,1031.2,1031.2,1031.2,1031.2,5105107456.0
1997-05-06,1046.1,1046.1,1046.1,1046.1,12623405056.0
1997-05-07,1038.41,1038.41,1038.41,1038.41,6373919232.0
1997-05-08,1054.25,1054.25,1054.25,1054.25,8319234560.0
1997-05-09,1055.18,1055.18,1055.18,1055.18,7309137920.0
1997-05-12,1065.08,1065.08,1065.08,1065.08,7152597504.0
1997-05-13,1062.82,1062.82,1062.82,1062.82,6224306176.0
1997-05-14,1033.02,1033.02,1033.02,1033.02,11151494144.0
1997-05-15,1041.57,1041.57,1041.57,1041.57,6953101824.0
1997-05-16,1049.04,1049.04,1049.04,1049.04,4940571648.0
1997-05-19,1049.76,1049.76,1049.76,1049.76,4100132864.0
1997-05-20,1057.99,1057.99,1057.99,1057.99,8892996608.0
1997-05-21,1061.12,1061.12,1061.12,1061.12,7169975808.0
1997-05-22,1058.98,1058.98,1058.98,1058.98,9210985472.0
1997-05-23,1058.21,1058.21,1058.21,1058.21,6399972352.0
1997-05-26,1069.33,1069.33,1069.33,1069.33,2913532672.0
1997-05-27,1076.67,1076.67,1076.67,1076.67,8458341376.0
1997-05-28,1086.5,1086.5,1086.5,1086.5,6140515328.0
1997-05-29,1086.5,1086.5,1086.5,1086.5,
1997-05-30,1096.65,1096.65,1096.65,1096.65,7066184192.0
1997-06-02,1096.71,1096.71,1096.71,1096.71,8484827648.0
1997-06-03,1080.13,1080.13,1080.13,1080.13,9949675520.0
1997-06-04,1071.26,1071.26,1071.26,1071.26,6543429120.0
1997-06-05,1077.8,1077.8,1077.8,1077.8,5731790336.0
1997-06-06,1093.63,1093.63,1093.63,1093.63,10219952128.0
1997-06-09,1099.49,1099.49,1099.49,1099.49,7439941632.0
1997-06-10,1107.05,1107.05,1107.05,1107.05,9827398656.0
1997-06-11,1116.21,1116.21,1116.21,1116.21,4760695296.0
1997-06-12,1145.78,1145.78,1145.78,1145.78,10630795264.0
1997-06-13,1151.64,1151.64,1151.64,1151.64,20920072192.0
1997-06-16,1163.97,1163.97,1163.97,1163.97,13141944320.0
1997-06-17,1181.36,1181.36,1181.36,1181.36,21754923008.0
1997-06-18,1184.03,1184.03,1184.03,1184.03,9674562560.0
1997-06-19,1186.66,1186.66,1186.66,1186.66,11539524608.0
1997-06-20,1182.76,1182.76,1182.76,1182.76,9311590400.0
1997-06-23,1192.33,1192.33,1192.33,1192.33,5302559744.0
1997-06-24,1220.0,1220.0,1220.0,1220.0,9426505728.0
1997-06-25,1250.69,1250.69,1250.69,1250.69,11663788032.0
1997-06-26,1235.43,1235.43,1235.43,1235.43,14842988544.0
1997-06-27,1223.52,1223.52,1223.52,1223.52,11807947776.0
1997-06-30,1206.24,1206.24,1206.24,1206.24,6299048960.0
1997-07-01,1234.98,1234.98,1234.98,1234.98,7758236160.0
1997-07-02,1256.92,1256.92,1256.92,1256.92,12265899008.0
1997-07-03,1259.74,1259.74,1259.74,1259.74,9268399104.0
1997-07-04,1279.82,1279.82,1279.82,1279.82,3708596224.0
1997-07-07,1285.57,1285.57,1285.57,1285.57,5216005632.0
1997-07-08,1303.0,1303.0,1303.0,1303.0,15759281152.0
1997-07-09,1301.85,1301.85,1301.85,1301.85,
1997-07-10,1306.42,1306.42,1306.42,1306.42,9011725312.0
1997-07-11,1278.7,1278.7,1278.7,1278.7,9418534912.0
1997-07-14,1241.54,1241.54,1241.54,1241.54,7477983232.0
1997-07-15,1143.72,1143.72,1143.72,1143.72,7437200384.0
1997-07-16,1209.92,1209.92,1209.92,1209.92,9262168064.0
1997-07-17,1141.02,1141.02,1141.02,1141.02,8824309760.0
1997-07-18,1097.52,1097.52,1097.52,1097.52,7903974400.0
1997-07-21,1106.13,1106.13,1106.13,1106.13,7250036224.0
1997-07-22,1184.89,1184.89,1184.89,1184.89,11930951680.0
1997-07-23,1203.52,1203.52,1203.52,1203.52,6587452928.0
1997-07-24,1214.87,1214.87,1214.87,1214.87,9015489536.0
1997-07-25,1216.43,1216.43,1216.43,1216.43,5205963776.0
1997-07-28,1243.73,1243.73,1243.73,1243.73,9719351296.0
1997-07-29,1251.52,1251.52,1251.52,1251.52,19057260544.0
1997-07-30,1249.29,1249.29,1249.29,1249.29,7252987392.0
1997-07-31,1238.57,1238.57,1238.57,1238.57,10150319104.0
1997-08-01,1187.43,1187.43,1187.43,1187.43,7426738176.0
1997-08-04,1170.89,1170.89,1170.89,1170.89,6273464320.0
1997-08-05,1163.81,1163.81,1163.81,1163.81,5910932992.0
1997-08-06,1209.08,1209.08,1209.08,1209.08,6468105728.0
1997-08-07,1190.58,1190.58,1190.58,1190.58,5483480064.0
1997-08-08,1175.66,1175.66,1175.66,1175.66,4440607744.0
1997-08-11,1164.6,1164.6,1164.6,1164.6,11827729408.0
1997-08-12,1160.31,1160.31,1160.31,1160.31,7113503232.0
1997-08-13,1159.74,1159.74,1159.74,1159.74,7540146688.0
1997-08-14,1158.32,1158.32,1158.32,1158.32,5599653888.0
1997-08-15,1112.97,1112.97,1112.97,1112.97,6352973824.0
1997-08-18,1098.42,1098.42,1098.42,1098.42,8155753472.0
1997-08-19,1100.4,1100.4,1100.4,1100.4,9486871552.0
1997-08-20,1066.22,1066.22,1066.22,1066.22,14715043840.0
1997-08-21,1085.95,1085.95,1085.95,1085.95,8502759424.0
1997-08-22,1082.3,1082.3,1082.3,1082.3,9095268352.0
1997-08-25,1100.34,1100.34,1100.34,1100.34,6660900864.0
1997-08-26,1122.47,1122.47,1122.47,1122.47,8684882944.0
1997-08-27,1136.42,1136.42,1136.42,1136.42,6971962880.0
1997-08-28,1100.42,1100.42,1100.42,1100.42,7276218368.0
1997-08-29,1047.02,1047.02,1047.02,1047.02,11111714816.0
1997-09-01,998.05,998.05,998.05,998.05,6274105344.0
1997-09-02,1073.04,1073.04,1073.04,1073.04,7143119360.0
1997-09-03,1084.21,1084.21,1084.21,1084.21,10528117760.0
1997-09-04,1108.06,1108.06,1108.06,1108.06,7409115136.0
1997-09-05,1146.24,1146.24,1146.24,1146.24,8198743552.0
1997-09-08,1139.55,1139.55,1139.55,1139.55,6939620352.0
1997-09-09,1141.41,1141.41,1141.41,1141.41,7216223744.0
1997-09-10,1111.65,1111.65,1111.65,1111.65,7524599808.0
1997-09-11,1086.46,1086.46,1086.46,1086.46,9297236992.0
1997-09-12,1098.69,1098.69,1098.69,1098.69,6598562816.0
1997-09-15,1064.88,1064.88,1064.88,1064.88,4642706432.0
1997-09-16,1094.39,1094.39,1094.39,1094.39,8197477888.0
1997-09-17,1129.92,1129.92,1129.92,1129.92,9552776192.0
1997-09-18,1146.54,1146.54,1146.54,1146.54,16439579648.0
1997-09-19,1144.82,1144.82,1144.82,1144.82,11811123200.0
1997-09-22,1148.38,1148.38,1148.38,1148.38,6657735168.0
1997-09-23,1129.55,1129.55,1129.55,1129.55,9980558336.0
1997-09-24,1131.6,1131.6,1131.6,1131.6,11344090112.0
1997-09-25,1124.57,1124.57,1124.57,1124.57,10046533632.0
1997-09-26,1136.76,1136.76,1136.76,1136.76,6379404288.0
1997-09-29,1143.27,1143.27,1143.27,1143.27,2530268672.0
1997-09-30,1159.2,1159.2,1159.2,1159.2,10383582208.0
1997-10-01,1188.04,1188.04,1188.04,1188.04,8674050048.0
1997-10-02,1207.94,1207.94,1207.94,1207.94,5731794944.0
1997-10-03,1217.66,1217.66,1217.66,1217.66,13618620416.0
1997-10-06,1224.08,1224.08,1224.08,1224.08,6471007232.0
1997-10-07,1203.31,1203.31,1203.31,1203.31,12093651968.0
1997-10-08,1198.16,1198.16,1198.16,1198.16,8329374208.0
1997-10-09,1217.62,1217.62,1217.62,1217.62,5469271040.0
1997-10-10,1222.81,1222.81,1222.81,1222.81,5589447168.0
1997-10-13,1222.11,1222.11,1222.11,1222.11,3590586624.0
1997-10-14,1236.03,1236.03,1236.03,1236.03,6530182144.0
1997-10-15,1226.7,1226.7,1226.7,1226.7,6121469440.0
1997-10-16,1206.82,1206.82,1206.82,1206.82,6059210240.0
1997-10-17,1196.0,1196.0,1196.0,1196.0,6389722112.0
1997-10-20,1217.23,1217.23,1217.23,1217.23,6324228608.0
1997-10-21,1237.54,1237.54,1237.54,1237.54,8887938048.0
1997-10-22,1230.08,1230.08,1230.08,1230.08,6415531008.0
1997-10-23,1136.19,1136.19,1136.19,1136.19,9729063936.0
1997-10-24,1104.99,1104.99,1104.99,1104.99,8430469632.0
1997-10-27,963.36,963.36,963.36,963.36,7918414848.0
1997-10-28,1010.82,1010.82,1010.82,1010.82,5359926784.0
1997-10-29,964.38,964.38,964.38,964.38,5673657856.0
1997-10-30,875.23,875.23,875.23,875.23,10265862144.0
1997-10-31,879.02,879.02,879.02,879.02,7486537216.0
1997-11-03,951.04,951.04,951.04,951.04,9596934144.0
1997-11-04,984.44,984.44,984.44,984.44,10217494528.0
1997-11-05,965.53,965.53,965.53,965.53,15050765312.0
1997-11-06,926.13,926.13,926.13,926.13,8274721792.0
1997-11-07,866.58,866.58,866.58,866.58,10212536320.0
1997-11-10,883.71,883.71,883.71,883.71,7233650176.0
1997-11-11,864.12,864.12,864.12,864.12,7610568704.0
1997-11-12,779.29,779.29,779.29,779.29,9872878592.0
1997-11-13,795.5,795.5,795.5,795.5,7601266176.0
1997-11-14,854.31,854.31,854.31,854.31,7686456320.0
1997-11-17,885.31,885.31,885.31,885.31,9534473216.0
1997-11-18,881.34,881.34,881.34,881.34,10143220736.0
1997-11-19,905.32,905.32,905.32,905.32,10083618816.0
1997-11-20,890.7,890.7,890.7,890.7,4014446848.0
1997-11-21,911.19,911.19,911.19,911.19,9649145856.0
1997-11-24,880.77,880.77,880.77,880.77,9469495296.0
1997-11-25,883.21,883.21,883.21,883.21,4085950208.0
1997-11-26,900.14,900.14,900.14,900.14,7448397824.0
1997-11-27,921.57,921.57,921.57,921.57,14376783872.0
1997-11-28,905.02,905.02,905.02,905.02,4479549952.0
1997-12-01,922.75,922.75,922.75,922.75,5630709248.0
1997-12-02,952.22,952.22,952.22,952.22,3292258048.0
1997-12-03,952.0,952.0,952.0,952.0,8561849856.0
1997-12-04,956.47,956.47,956.47,956.47,4360668160.0
1997-12-05,953.08,953.08,953.08,953.08,5117898752.0
1997-12-08,955.08,955.08,955.08,955.08,6145837056.0
1997-12-09,942.03,942.03,942.03,942.03,6015897600.0
1997-12-10,911.47,911.47,911.47,911.47,7667892224.0
1997-12-11,878.35,878.35,878.35,878.35,7493379072.0
1997-12-12,885.71,885.71,885.71,885.71,8121135104.0
1997-12-15,921.6,921.6,921.6,921.6,5734777856.0
1997-12-16,940.3,940.3,940.3,940.3,7832708096.0
1997-12-17,952.01,952.01,952.01,952.01,8882349056.0
1997-12-18,922.68,922.68,922.68,922.68,7342635008.0
1997-12-19,893.17,893.17,893.17,893.17,7502044160.0
1997-12-22,918.05,918.05,918.05,918.05,5397424128.0
1997-12-23,925.46,925.46,925.46,925.46,15058850816.0
1997-12-24,925.5,925.5,925.5,925.5,
1997-12-25,925.5,925.5,925.5,925.5,
1997-12-26,943.1,943.1,943.1,943.1,1556398336.0
1997-12-29,968.05,968.05,968.05,968.05,4450094592.0
1997-12-30,984.39,984.39,984.39,984.39,4838400000.0
1997-12-31,984.39,984.39,984.39,984.39,
1998-01-01,984.39,984.39,984.39,984.39,
1998-01-02,1004.63,1004.63,1004.63,1004.63,2260202752.0
1998-01-05,1013.73,1013.73,1013.73,1013.73,7067943936.0
1998-01-06,970.91,970.91,970.91,970.91,9767191552.0
1998-01-07,941.81,941.81,941.81,941.81,7825097728.0
1998-01-08,916.33,916.33,916.33,916.33,6731677696.0
1998-01-09,867.41,867.41,867.41,867.41,7987051520.0
1998-01-12,875.08,875.08,875.08,875.08,6700875776.0
1998-01-13,890.58,890.58,890.58,890.58,7526557696.0
1998-01-14,886.65,886.65,886.65,886.65,6948687360.0
1998-01-15,864.48,864.48,864.48,864.48,5033251840.0
1998-01-16,893.13,893.13,893.13,893.13,4483807744.0
1998-01-19,920.29,920.29,920.29,920.29,3539005696.0
1998-01-20,900.39,900.39,900.39,900.39,4926618624.0
1998-01-21,879.65,879.65,879.65,879.65,5350088192.0
1998-01-22,902.05,902.05,902.05,902.05,7102474240.0
1998-01-23,882.97,882.97,882.97,882.97,4265389568.0
1998-01-26,883.76,883.76,883.76,883.76,4571774976.0
1998-01-27,892.65,892.65,892.65,892.65,7089578496.0
1998-01-28,897.48,897.48,897.48,897.48,5451077120.0
1998-01-29,903.59,903.59,903.59,903.59,8238374912.0
1998-01-30,899.39,899.39,899.39,899.39,6714003456.0
1998-02-02,917.02,917.02,917.02,917.02,8219329536.0
1998-02-03,925.61,925.61,925.61,925.61,8810107904.0
1998-02-04,921.9,921.9,921.9,921.9,7960114688.0
1998-02-05,926.18,926.18,926.18,926.18,9636364288.0
1998-02-06,928.34,928.34,928.34,928.34,5382310912.0
1998-02-09,951.72,951.72,951.72,951.72,7023615488.0
1998-02-10,957.42,957.42,957.42,957.42,10132230144.0
1998-02-11,974.42,974.42,974.42,974.42,7639167488.0
1998-02-12,961.48,961.48,961.48,961.48,7969588736.0
1998-02-13,965.46,965.46,965.46,965.46,5234606080.0
1998-02-16,948.31,948.31,948.31,948.31,5677615104.0
1998-02-17,957.51,957.51,957.51,957.51,8513268224.0
1998-02-18,951.98,951.98,951.98,951.98,5085807104.0
1998-02-19,944.13,944.13,944.13,944.13,6614212096.0
1998-02-20,952.15,952.15,952.15,952.15,4652396032.0
1998-02-23,952.15,952.15,952.15,952.15,
1998-02-24,952.15,952.15,952.15,952.15,
1998-02-25,967.58,967.58,967.58,967.58,2826665984.0
1998-02-26,967.56,967.56,967.56,967.56,5864936448.0
1998-02-27,967.72,967.72,967.72,967.72,6977516544.0
1998-03-02,986.41,986.41,986.41,986.41,8147467264.0
1998-03-03,993.35,993.35,993.35,993.35,6505600000.0
1998-03-04,989.06,989.06,989.06,989.06,17864554496.0
1998-03-05,993.12,993.12,993.12,993.12,8543100416.0
1998-03-06,1006.25,1006.25,1006.25,1006.25,6901235200.0
1998-03-09,1006.75,1006.75,1006.75,1006.75,7005008384.0
1998-03-10,1010.09,1010.09,1010.09,1010.09,5332957696.0
1998-03-11,1017.18,1017.18,1017.18,1017.18,5169059840.0
1998-03-12,1022.22,1022.22,1022.22,1022.22,7852320768.0
1998-03-13,1040.84,1040.84,1040.84,1040.84,8785612800.0
1998-03-16,1041.42,1041.42,1041.42,1041.42,8456043520.0
1998-03-17,1050.67,1050.67,1050.67,1050.67,6298504704.0
1998-03-18,1049.99,1049.99,1049.99,1049.99,10421183488.0
1998-03-19,1053.31,1053.31,1053.31,1053.31,9392289792.0
1998-03-20,1063.74,1063.74,1063.74,1063.74,12960024576.0
1998-03-23,1075.54,1075.54,1075.54,1075.54,8215767040.0
1998-03-24,1061.73,1061.73,1061.73,1061.73,9756040192.0
1998-03-25,1043.89,1043.89,1043.89,1043.89,12313924608.0
1998-03-26,1054.05,1054.05,1054.05,1054.05,11934002176.0
1998-03-27,1046.69,1046.69,1046.69,1046.69,7936265728.0
1998-03-30,1036.28,1036.28,1036.28,1036.28,6040953344.0
1998-03-31,1048.17,1048.17,1048.17,1048.17,9260905472.0
1998-04-01,1044.94,1044.94,1044.94,1044.94,7750169600.0
1998-04-02,1044.3,1044.3,1044.3,1044.3,14785753088.0
1998-04-03,1025.25,1025.25,1025.25,1025.25,11287196672.0
1998-04-06,1040.1,1040.1,1040.1,1040.1,7506656768.0
1998-04-07,1032.37,1032.37,1032.37,1032.37,5776003072.0
1998-04-08,1038.08,1038.08,1038.08,1038.08,7019550208.0
1998-04-09,1038.08,1038.08,1038.08,1038.08,
1998-04-10,1038.08,1038.08,1038.08,1038.08,
1998-04-13,1048.29,1048.29,1048.29,1048.29,8755237888.0
1998-04-14,1059.85,1059.85,1059.85,1059.85,5991953920.0
1998-04-15,1061.62,1061.62,1061.62,1061.62,11487408128.0
1998-04-16,1043.44,1043.44,1043.44,1043.44,8012489216.0
1998-04-17,1040.7,1040.7,1040.7,1040.7,8717963264.0
1998-04-20,1035.47,1035.47,1035.47,1035.47,7316097536.0
1998-04-21,1035.47,1035.47,1035.47,1035.47,
1998-04-22,1007.84,1007.84,1007.84,1007.84,9171181568.0
1998-04-23,998.03,998.03,998.03,998.03,10144174080.0
1998-04-24,1010.45,1010.45,1010.45,1010.45,5909409280.0
1998-04-27,960.59,960.59,960.59,960.59,7022653440.0
1998-04-28,977.76,977.76,977.76,977.76,7212975104.0
1998-04-29,990.73,990.73,990.73,990.73,9078648832.0
1998-04-30,1002.24,1002.24,1002.24,1002.24,22772916224.0
1998-05-01,1002.24,1002.24,1002.24,1002.24,536500000.0
