Date,Open,High,Low,Close
2000-07-21,12.618722,12.618722,12.618722,12.618722
2000-07-25,12.628512,12.628512,12.628512,12.628512
2000-07-26,12.628512,12.628512,12.449691,12.449691
2000-07-28,12.563092,12.570701,12.551201,12.556451
2000-07-31,12.556451,12.587131,12.553281,12.576401
2000-08-01,12.577991,12.651352,12.561061,12.649762
2000-08-02,12.650892,12.650892,12.463582,12.469402
2000-08-03,12.469402,12.652491,12.469402,12.639572
2000-08-04,11.643331,13.999642,11.639541,12.912052
2000-08-07,12.639572,13.078581,12.639572,13.078581
2000-08-08,13.078581,13.983891,12.817801,12.818942
2000-08-11,13.440152,13.440152,13.422922,13.424672
2000-08-14,13.426012,13.440311,13.426012,13.430961
2000-08-15,13.430961,13.442781,13.419572,13.423432
2000-08-16,13.422501,13.422501,13.276951,13.279312
2000-08-17,13.279961,13.428462,13.063121,13.063121
2000-08-21,13.063121,13.063121,12.992451,12.994092
2000-08-22,13.063121,13.063121,13.052142,13.052142
2000-08-23,13.049152,13.409491,13.049152,13.320032
2000-08-24,13.049152,13.477232,13.049152,13.443842
2000-08-25,13.443842,13.443842,13.442921,13.442921
2000-08-28,13.444591,13.451212,13.429461,13.449062
2000-08-29,13.449062,13.533581,13.449062,13.507951
2000-08-30,13.507951,13.517852,13.499252,13.504562
2000-08-31,13.504562,13.504562,13.481481,13.481481
2000-09-01,13.481481,13.483322,13.475691,13.478761
2000-09-13,14.872621,14.872621,13.945752,13.945752
2000-09-14,13.945752,13.949881,13.918842,13.928892
2000-09-18,13.932372,13.935451,13.744121,13.752612
2000-09-19,13.752612,13.759982,13.745412,13.748042
2000-09-20,13.748042,13.754832,13.723562,13.723562
2000-09-22,13.716311,13.790662,13.519592,13.790662
2000-09-25,13.790662,13.800532,13.776031,13.797592
2000-09-26,13.797592,13.809501,13.797592,13.809501
2000-09-27,13.795722,13.833031,13.792001,13.829121
2000-09-28,13.829121,13.928832,13.116802,13.116802
2000-09-29,13.116802,13.116802,13.104452,13.109252
2000-10-04,13.434501,13.434501,11.818112,11.826261
2000-10-05,11.826261,11.925711,11.826261,11.925711
2000-10-06,11.988842,11.996881,11.967741,11.996881
2000-10-10,11.988842,12.009251,11.985391,12.009251
2000-10-11,12.009251,12.009251,11.842882,11.856051
2000-10-13,11.856051,11.856051,11.480011,11.791801
2000-10-16,11.793901,11.793901,11.782252,11.782252
2000-10-17,11.782252,11.804391,11.778451,11.804391
2000-10-18,11.804391,11.804391,11.691882,11.727181
2000-10-19,11.727181,12.312031,11.727181,12.308261
2000-10-20,12.308261,12.308261,12.276331,12.279941
2000-10-23,12.282491,12.305372,12.276771,12.300002
2000-10-24,12.305372,12.305372,12.287181,12.287181
2000-10-25,12.287181,12.287181,12.132421,12.161162
2000-10-26,12.289121,12.294241,12.289121,12.294241
2000-11-08,12.287181,12.287181,12.287181,12.287181
2000-11-10,11.819802,11.819802,11.819802,11.819802
2000-11-13,11.814501,11.814501,11.813881,11.813881
2000-11-14,11.813881,11.814942,11.813881,11.814942
2000-11-15,11.814501,11.814501,11.814501,11.814501
2000-11-16,12.014931,12.194432,12.014931,12.194432
2000-11-17,12.198601,12.198601,12.198601,12.198601
2000-11-20,12.187031,12.187031,12.187031,12.187031
2000-11-21,12.190121,12.190121,12.190121,12.190121
2000-11-22,12.176932,12.176932,12.176932,12.176932
2000-11-27,12.150072,12.150072,12.150072,12.150072
2000-11-28,12.567321,12.567321,12.567321,12.567321
2000-11-29,12.908202,12.908202,12.638192,12.638192
2000-11-30,12.638192,12.661492,12.464222,12.467991
2000-12-01,12.670111,12.670111,12.670111,12.670111
2000-12-05,12.633642,12.653251,12.633642,12.653251
2000-12-11,13.116232,13.116232,13.116232,13.116232
2000-12-13,13.639022,13.639022,13.639022,13.639022
2000-12-14,14.013551,14.013551,13.639022,13.639022
2000-12-15,13.843772,13.843772,13.843772,13.843772
2000-12-18,13.922642,13.922642,13.922642,13.922642
2000-12-19,13.972822,13.972822,13.972822,13.972822
2000-12-20,13.948951,13.948951,13.948951,13.948951
